960	菜	巴塔哥尼亚	Maffía（El Chaltén）	['sorrentinos羊肉大馄饨', '手工意面']	Sorrentinos.jpg
961	菜	巴塔哥尼亚	La Tablita（El Calafate）	['parrilla烤肉拼盘', '血肠morcilla']	Asado_2005.jpg
962	菜	巴塔哥尼亚	Don Pichón（El Calafate）	['cordero patagónico炭架烤羊', '阿根廷马尔贝克']	Asado_2005.jpg
963	菜	佩特拉	Sanabel Bakery	['现烤大饼', '法拉费夹饼']	Flatbread.JPG
964	菜	佩特拉	Al Wadi Restaurant	['加拉耶特番茄 Galayet Bandora', '鸡肉沙威玛']	قلاية_بندورة.jpg
965	菜	佩特拉	My Mom's Recipe Restaurant	['曼萨夫 Mansaf', '马克卢巴 Maqluba']	Mansaf,_the_traditional_dish_of_Jordan.jpg
966	菜	佩特拉	Petra Kitchen	['自己动手做的曼萨夫', '塔布勒沙拉 Tabbouleh']	Mansaf,_the_traditional_dish_of_Jordan.jpg
967	菜	吉隆坡	Village Park Restaurant	['nasi lemak椰浆饭配炸鸡', '叁巴酱']	Nasi_Lemak_dengan_Chili_Nasi_Lemak_dan_Sotong_Pedas,_di_Penang_Summer_Restaurant.jpg
968	菜	吉隆坡	金莲记 Kim Lian Kee（茨厂街）	['炭炒福建面', '月光河']	Newton_HokkienMee.JPG
969	菜	吉隆坡	Bijan Bar & Restaurant	['牛肉rendang', '叁巴虎虾', 'onde-onde甜品']	Rendang_daging_sapi_asli_Padang.JPG
970	菜	皮皮岛	Only Noodles（通赛村）	['pad thai炒河粉']	Phat_Thai_kung_Chang_Khien_street_stall.jpg
971	菜	皮皮岛	Papaya Restaurant	['打抛猪肉饭', '绿咖喱', '冬阴功']	Basil_fried_crispy_pork_with_rice_-_Chiang_Mai_-_2017-07-11_(002).jpg
972	菜	皮皮岛	Phi Phi Bakery	['牛角包', '香蕉煎饼', '泰式奶茶']	Croissant-Petr_Kratochvil.jpg
973	菜	普吉岛	Abdul's Roti Shop（老城Thalang路）	['香蕉roti', '原味roti蘸咖喱']	Canai.jpg
974	菜	普吉岛	Lock Tien Food Court（老城）	['福建面', 'popia润饼', '泰南甜品']	Newton_HokkienMee.JPG
975	菜	普吉岛	Mee Ton Poe	['炒福建面', '肉骨茶']	Newton_HokkienMee.JPG
976	菜	普吉岛	Go Benz（普吉镇）	['砂锅猪肉粥', '卤猪脚饭']	Chinese_rice_congee.jpg
977	菜	普吉岛	One Chun Cafe & Restaurant	['蟹肉黄咖喱', 'moo hong焖五花肉']	Caril_de_caranguejo.jpg
978	菜	普吉岛	Raya Restaurant	['蟹黄咖喱配米线', '虾酱空心菜']	Caril_de_caranguejo.jpg
979	菜	普利特维采湖群	入口一号炭烤小吃亭	['炭烤香肠夹面包（ćevapi）', '玉米饼']	Closeup_grilled_Serbian_sausages_(49152328346).jpg
980	菜	普利特维采湖群	Lička Kuća（入口一号对面）	['利卡烤羊肉', '壁炉锅炖土豆（peka）', '利卡酸菜汤']	Janjetina_i_odojak_na_ražnju_u_Novalji.jpg
981	菜	普利特维采湖群	Restaurant Degenija（Rastovača村）	['烤鳟鱼', '牛肉炖菜（gulaš）', '核桃蛋糕']	Grilled_Trout_Fish_with_roast_potatoes_and_vegetables.JPG
982	菜	普利特维采湖群	Bistro Vučnica（湖区内）	['烤肠拼盘', '苹果卷（štrudla）']	Closeup_grilled_Serbian_sausages_(49152328346).jpg
983	菜	布拉格	瓦茨拉夫广场烤肠摊 (Václavské náměstí klobása)	['炭烤klobása配芥末面包', '热红酒']	Kielbasa.jpg
984	菜	布拉格	Naše maso	['现做汉堡', '烤香肠', '鞑靼牛肉']	RedDot_Burger.jpg
985	菜	布拉格	Havelská Koruna	['svíčková炖牛肉配面团子', '土豆煎饼', '果馅团子']	Svíčková_na_smetaně.JPG
986	菜	布拉格	Lokál Dlouhá	['tank直送皮尔森', '炸奶酪smažený sýr', '烤猪肉配酸菜']	SMAZENY_SYR_2020.jpg
987	菜	布拉格	U Kroka	['烤猪肘', '牛肉古拉什配面团子']	Schwein-Eisbein.png
988	菜	布拉格	Café Louvre	['维也纳式早餐', '苹果卷strudel', '热巧克力']	Strudel.jpg
